"price","size_sqft","lot_sqft","bedrooms","bathrooms","year_built","year_renovated","renovated","condition","location_quality","dist_center_km","crime_rate","school_rating","has_pool","garage_cars","waterfront"
4549200,2524,7740,3,3,1980,NA,"No","Fair","High",6.75,37.2,8,"No",3,"No"
1793900,1789,5401,2,1,1992,NA,"No","Fair","Medium",11.12,50.3,5,"No",2,"No"
14252300,2893,6602,4,3.5,1992,NA,"No","Good","High",6.64,39.5,8,"No",2,"No"
1930800,1334,3541,2,1.5,1982,NA,"No","Good","Medium",21.3,45.3,5,"No",1,"No"
3887000,1313,2833,2,2.5,2001,NA,"No","Good","Medium",22.53,62.1,5,"No",2,"No"
17802800,2011,5958,5,4.5,1980,NA,"No","Fair","High",4.12,39.1,6,"No",0,"Yes"
4515600,1966,4587,3,3,1961,NA,"No","Fair","Medium",9.67,38.6,5,"Yes",2,"No"
13964500,2572,7027,5,3.5,1995,NA,"No","Fair","Medium",18.28,58.4,6,"Yes",2,"No"
8071500,1285,5329,3,3,1940,NA,"No","Fair","Low",37.7,86.6,5,"No",2,"No"
5683400,1800,3747,2,2,1995,2024,"Yes","Good","Medium",12.55,54.5,6,"Yes",4,"No"
119186000,2806,5852,4,3,2024,2024,"Yes","Excellent","High",10.16,1.3,10,"Yes",4,"No"
7534200,1669,3821,4,3.5,2014,2024,"Yes","Good","Medium",24.16,72.5,5,"No",1,"No"
6483100,1976,4863,3,2,1986,NA,"No","Good","Medium",20.43,56.5,8,"No",1,"No"
2468800,2067,5925,3,3.5,1965,NA,"No","Poor","Medium",8.63,34.9,8,"No",0,"No"
5910500,1546,4133,2,1.5,1944,NA,"No","Fair","Low",28.58,60.6,6,"No",0,"No"
2733600,2011,3043,5,3.5,1960,NA,"No","Poor","Medium",22.26,65.3,8,"No",0,"No"
8302500,2390,2450,4,3.5,1991,NA,"No","Fair","High",11.46,40.2,8,"No",2,"No"
5484500,1481,2700,3,3,1961,NA,"No","Fair","Low",26.93,91,3,"No",1,"No"
3054600,1695,5552,3,2.5,1985,NA,"No","Good","Medium",20.94,41.7,6,"No",0,"No"
6988000,1859,4695,4,3,2015,NA,"No","Fair","High",9.18,31.2,8,"No",1,"No"
90719100,3076,9320,4,3,2012,2024,"Yes","Excellent","Premium",3.3,20.6,9,"Yes",3,"No"
4347600,1466,2533,2,2,2014,2024,"Yes","Good","Medium",9.22,37.4,7,"No",0,"No"
11804200,1453,3618,3,2.5,1962,NA,"No","Fair","Low",21.26,100,6,"No",2,"No"
3284800,2110,3209,4,2.5,2002,NA,"No","Fair","Medium",22.81,52.2,5,"No",0,"No"
28861200,2371,6562,4,3,2012,2017,"Yes","Excellent","High",7.47,39.6,9,"Yes",3,"No"
6029500,1874,5018,3,2.5,2009,NA,"No","Good","Medium",22.35,57.3,4,"No",2,"No"
13289300,1430,2177,4,2.5,2012,2024,"Yes","Excellent","Medium",8.64,33.7,6,"No",1,"No"
1324500,1044,2341,1,1.5,1978,NA,"No","Poor","Medium",23.94,60.9,5,"No",2,"No"
1587900,1986,5230,3,2,1976,NA,"No","Poor","Medium",19.2,85.1,5,"No",1,"No"
8424000,1471,4674,2,2.5,1994,NA,"No","Fair","Low",30.14,71.1,4,"No",0,"No"
32980300,2283,2638,4,4,2007,2019,"Yes","Excellent","High",10.21,51.3,9,"Yes",2,"No"
64672600,3333,12370,6,4.5,2005,NA,"No","Fair","Premium",5.91,22.9,10,"Yes",2,"No"
6791000,1961,8032,4,3,1967,NA,"No","Fair","Medium",14.15,50.3,6,"Yes",2,"No"
49579900,1179,2465,3,5,2002,2024,"Yes","Good","High",11.02,21,8,"No",2,"No"
9788800,2584,5056,4,2.5,1987,NA,"No","Good","High",3.28,46.5,9,"Yes",2,"No"
1459400,727,2000,1,1.5,1968,NA,"No","Fair","Medium",24.42,47.5,7,"No",2,"No"
5870200,2355,5488,4,3.5,1965,NA,"No","Fair","Medium",20.35,45.3,7,"No",2,"No"
4093600,946,2730,1,1,1972,NA,"No","Poor","Low",31.64,64.3,6,"No",1,"No"
8606500,1249,2547,2,2,2012,2024,"Yes","Excellent","High",10.9,24.8,9,"No",0,"No"
9181200,1781,3559,3,2.5,2013,NA,"No","Good","Medium",10.63,70.3,5,"Yes",4,"No"
3981100,1146,2440,3,2.5,1968,NA,"No","Fair","Low",36.34,87.9,2,"No",2,"No"
21020400,1494,2324,3,1.5,1997,2011,"Yes","Good","Low",32.66,41.6,5,"No",2,"No"
4761700,1139,2106,1,1,2000,NA,"No","Fair","Low",34.03,86.4,4,"No",0,"No"
11588200,1418,3695,4,3,1980,1998,"Yes","Good","Medium",14.05,49,5,"No",2,"No"
5359200,1851,5696,2,2.5,1981,NA,"No","Good","Low",18.41,59.6,4,"No",1,"No"
22374800,2361,3940,4,4.5,2003,NA,"No","Fair","High",7.38,39.5,7,"Yes",3,"No"
7324700,1147,2519,1,1.5,1973,1983,"Yes","Good","Medium",20.45,70.7,4,"No",2,"No"
3919300,1021,2892,3,2.5,1962,NA,"No","Fair","Medium",16.58,40.7,7,"No",2,"No"
36259000,2952,6512,4,3.5,1989,NA,"No","Good","High",9.71,39.4,8,"Yes",3,"No"
9103300,1544,5280,3,3,1998,2003,"Yes","Excellent","Medium",13.39,42.4,5,"No",0,"No"
3453400,1111,2000,2,2,1956,NA,"No","Poor","Low",26.26,70.7,3,"No",1,"No"
13780400,1271,3180,3,3,1981,NA,"No","Good","Low",20.78,62.4,4,"No",0,"No"
22936300,2441,7485,5,3,2000,2024,"Yes","Good","Medium",18.21,49.9,9,"No",2,"No"
11873800,2455,5833,3,3,2014,NA,"No","Fair","High",11.75,11.3,7,"No",2,"No"
106728100,3399,8547,5,3.5,1999,2018,"Yes","Good","Premium",1.08,6.5,9,"Yes",3,"No"
2248800,1250,3218,4,3,1961,NA,"No","Poor","Medium",12.47,54.4,8,"No",2,"No"
12220800,2460,7246,4,3,2007,2024,"Yes","Excellent","Medium",22.72,59,8,"No",2,"No"
2251700,1863,2000,2,1.5,2020,NA,"No","Fair","High",8.87,23.4,6,"No",0,"No"
11360000,2856,7161,3,3.5,1995,NA,"No","Good","Medium",16.46,34.2,5,"Yes",3,"No"
2847800,1847,2555,3,2.5,1975,NA,"No","Fair","Medium",17.96,62.5,7,"No",0,"No"
9329800,1284,2987,3,2,1991,2008,"Yes","Excellent","Medium",12.93,36.2,6,"No",1,"No"
7350200,2044,3438,3,2.5,1996,2008,"Yes","Good","Medium",22.3,58.6,7,"No",2,"No"
1711800,1106,2805,2,1.5,1972,NA,"No","Poor","Medium",22.44,55,5,"No",0,"No"
6470100,1435,2667,3,1.5,1981,NA,"No","Fair","Low",32.29,74.8,4,"No",2,"No"
7288900,1845,3063,2,2,1983,1996,"Yes","Excellent","Medium",18.76,33.5,6,"No",1,"No"
2533500,1128,2433,2,3.5,1998,NA,"No","Fair","Medium",13.17,50.8,5,"No",0,"No"
6326000,2244,5635,3,2.5,1962,NA,"No","Poor","Medium",12.59,54,8,"Yes",3,"No"
174187500,3166,6606,6,4,2024,2024,"Yes","Excellent","Premium",5.29,25.5,10,"Yes",3,"No"
6328900,1512,4109,4,2.5,1962,NA,"No","Fair","Low",20.27,92.7,4,"No",2,"No"
9793100,3121,3966,4,2.5,1989,NA,"No","Good","High",5.68,29.7,9,"Yes",3,"No"
5288700,2173,6093,3,3,1974,NA,"No","Fair","Medium",23.06,43.9,8,"No",0,"No"
40746000,3445,7914,5,3.5,2024,2024,"Yes","Good","High",3.62,33.9,9,"Yes",2,"No"
3661000,1400,2000,2,3,1948,NA,"No","Poor","Low",28.26,63.8,5,"No",0,"No"
4052700,1284,2771,3,2.5,1994,NA,"No","Good","Medium",19.79,52.2,8,"No",1,"No"
2280400,1369,2567,3,2,1982,NA,"No","Fair","Medium",15.01,54.8,7,"No",0,"No"
3640900,600,2000,2,2.5,1963,NA,"No","Poor","Low",16.24,67.3,5,"No",0,"No"
183496000,5030,12977,6,4,2014,NA,"No","Good","Premium",1.51,24.3,9,"Yes",3,"No"
8961100,1253,3242,4,3.5,1981,1996,"Yes","Excellent","Medium",13.51,37.6,8,"No",0,"No"
3197100,1412,3370,3,2.5,1972,NA,"No","Poor","Low",16.39,99.4,7,"No",0,"No"
23096700,1104,2000,2,1,1994,2000,"Yes","Good","Low",32.92,65.5,6,"No",1,"No"
3448800,2738,5973,4,2,1982,NA,"No","Fair","Medium",11.48,50.3,7,"No",1,"No"
6484100,1571,5221,4,3.5,1947,NA,"No","Poor","Low",18.58,74.4,4,"No",2,"No"
2602200,600,2000,1,1,1945,NA,"No","Fair","Low",35.33,70.9,5,"No",1,"No"
51219800,2906,7772,4,3.5,1996,2005,"Yes","Excellent","Premium",1.43,13.4,9,"Yes",3,"No"
704958400,4297,11279,5,5,2014,2024,"Yes","Excellent","Premium",2.79,21.3,9,"Yes",2,"No"
10778100,1263,4761,4,3.5,1941,NA,"No","Poor","Low",34.23,72.2,3,"Yes",2,"No"
6852500,1488,3307,2,2.5,2003,NA,"No","Good","Medium",16.55,47.2,7,"No",1,"No"
10709400,2601,4983,3,2,2015,NA,"No","Fair","High",5.44,19.2,6,"Yes",4,"No"
2173000,1606,3494,2,1,1989,NA,"No","Good","Medium",16.78,40.7,6,"No",1,"No"
14824600,3291,9054,4,2.5,1960,NA,"No","Fair","Medium",12.75,52.8,5,"Yes",2,"Yes"
13299700,2482,3614,3,2.5,2012,NA,"No","Fair","Premium",4.7,11.5,9,"Yes",3,"No"
33391400,2235,5130,5,4,2021,2024,"Yes","Excellent","High",9.24,28.1,8,"No",0,"No"
2486600,885,2831,2,2,1932,NA,"No","Fair","Low",27.2,66.3,4,"No",2,"No"
26764800,2285,4600,4,3.5,2016,2024,"Yes","Good","High",6.52,44.2,8,"No",2,"No"
6491800,1500,2045,2,1.5,2000,2024,"Yes","Good","Medium",23.83,56.1,6,"No",1,"No"
5751000,1729,5252,4,3,1995,NA,"No","Good","Medium",13.54,47.4,4,"No",1,"No"
65062800,2591,6538,5,3,2017,2024,"Yes","Excellent","High",10.26,42.6,9,"No",2,"No"
1379500,763,2000,1,1,1960,NA,"No","Poor","Low",25.65,63.2,4,"No",0,"No"
7569900,738,2000,1,2.5,1999,NA,"No","Fair","Low",22.71,58.6,5,"No",1,"No"
51919100,2823,7841,3,2.5,2013,2024,"Yes","Excellent","High",10.39,45.8,8,"Yes",3,"No"
1166300,1709,2294,2,1.5,1980,NA,"No","Poor","Medium",15.09,52,5,"No",0,"No"
3373700,1346,3845,2,2,1971,NA,"No","Fair","Medium",22.09,57.5,7,"No",2,"No"
21025400,2150,7646,3,3,2013,NA,"No","Good","Medium",22.85,61.6,6,"Yes",4,"No"
195340400,4631,8966,6,3.5,1999,2010,"Yes","Excellent","Premium",2.83,21.5,9,"Yes",3,"No"
449638600,3703,16077,5,4.5,2020,2024,"Yes","Excellent","Premium",4.89,0,9,"Yes",3,"Yes"
22464200,2620,3334,5,4,2011,NA,"No","Fair","High",7.66,18.5,7,"No",3,"No"
7050800,1328,2000,3,2.5,1995,NA,"No","Fair","Low",22.63,72.2,3,"No",0,"No"
10225900,1673,2675,3,3,2005,NA,"No","Good","High",5.68,34.7,10,"No",2,"No"
27408400,2313,4993,5,4.5,2000,NA,"No","Good","High",7.26,19,9,"No",2,"No"
20389600,2553,6529,4,3,2016,2024,"Yes","Good","High",5.64,29,8,"Yes",3,"No"
1694100,1835,3797,2,3,1980,NA,"No","Poor","Medium",8.21,58.7,5,"No",2,"No"
3576700,1623,3978,3,1.5,1997,NA,"No","Fair","Medium",24.95,72.4,7,"No",1,"No"
2653700,628,2417,2,2,1949,NA,"No","Fair","Low",16.43,83.6,5,"No",1,"No"
7911100,1429,3244,4,4,1986,NA,"No","Fair","High",11.58,19.8,7,"No",0,"No"
33339500,1400,4741,3,3.5,1972,2002,"Yes","Good","Low",39.69,90.9,6,"No",1,"No"
2298600,1101,3117,3,2,1973,NA,"No","Fair","Medium",19.97,65.8,7,"No",2,"No"
2784500,1414,2548,2,1.5,2006,NA,"No","Good","Medium",19.56,67.9,6,"No",1,"No"
5630600,2124,4549,5,3,1996,NA,"No","Good","Medium",9.45,61.4,6,"No",1,"No"
67906800,2796,8131,3,3.5,2004,2024,"Yes","Good","Premium",1.8,13.1,9,"Yes",3,"No"
18070700,1588,4399,3,2,1983,1997,"Yes","Excellent","Medium",22.62,34.9,7,"No",1,"No"
1514400,1014,2000,2,1,1932,NA,"No","Poor","Low",22.81,62.8,3,"No",2,"No"
21537900,1658,4218,2,2.5,1962,1978,"Yes","Excellent","Low",21.09,74,6,"No",2,"No"
148876700,4433,14123,4,3,2022,2024,"Yes","Excellent","Premium",1.66,0,9,"Yes",3,"No"
5281184400,3276,8444,5,3.5,2020,2024,"Yes","Excellent","Premium",5.44,19.7,9,"Yes",3,"Yes"
6290900,1739,2518,2,2.5,2002,2014,"Yes","Good","Medium",16.1,49.6,6,"No",2,"No"
4011200,1181,2699,1,1.5,1973,NA,"No","Fair","Low",31.85,88.5,4,"No",0,"No"
12467500,1747,5134,3,3,2003,2024,"Yes","Excellent","Medium",21.64,45.4,9,"No",0,"No"
4317500,2441,5313,3,2,1972,NA,"No","Fair","Medium",20.74,49,6,"Yes",3,"No"
19432900,1375,3946,2,1.5,1980,1998,"Yes","Excellent","Low",28.77,51.4,7,"No",2,"No"
16053300,1649,5547,4,3.5,2020,2024,"Yes","Good","High",6.13,34.4,6,"No",2,"No"
13467700,2855,8675,3,3,1999,2019,"Yes","Good","High",4.86,28.1,6,"No",1,"No"
4486700,1382,3281,3,3,1963,NA,"No","Fair","Medium",21.88,52.1,7,"No",1,"No"
9410700,1142,2907,2,1.5,1969,NA,"No","Fair","Low",26.81,72.1,3,"Yes",4,"No"
8293700,1847,6484,4,3,2008,2023,"Yes","Good","Medium",8.78,34.7,7,"No",2,"No"
7430000,1252,3507,4,3.5,1969,NA,"No","Fair","Low",23.97,88.6,4,"No",0,"No"
3448100,1990,5790,4,3.5,1962,NA,"No","Fair","Medium",18.79,50.1,9,"No",1,"No"
2894100,1587,3170,4,4,1963,NA,"No","Fair","Medium",14.4,59,5,"No",1,"No"
48992400,2066,6676,4,4,1986,NA,"No","Fair","High",5.17,14.4,8,"Yes",3,"No"
2086100,600,2000,1,1,1973,NA,"No","Fair","Medium",24.87,52.9,8,"No",2,"No"
9393600,1920,4978,4,2,1989,NA,"No","Fair","Medium",21,39,7,"Yes",2,"No"
4011300,1362,5250,2,2,1931,NA,"No","Fair","Low",16.53,81.4,5,"No",0,"No"
6603700,1407,4251,2,1.5,1993,2021,"Yes","Excellent","Medium",24.25,63.8,4,"No",0,"No"
2843800,1045,4611,3,2.5,1934,NA,"No","Poor","Low",29.09,90.2,5,"No",1,"No"
8983900,2637,6603,3,3.5,1996,2024,"Yes","Good","Medium",14.57,49.7,8,"No",2,"No"
4941200,2677,9412,3,2.5,1964,NA,"No","Fair","Medium",18.52,47.9,8,"No",2,"No"
2115100,1458,2000,4,2.5,1970,NA,"No","Fair","Medium",21.43,59.4,5,"No",0,"No"
11730600,3698,10722,4,3.5,2015,NA,"No","Fair","High",8.51,42.3,8,"Yes",2,"No"
259917200,3481,7608,6,5,2013,2020,"Yes","Excellent","High",6.4,39.5,8,"Yes",3,"No"
13031200,903,2415,2,2.5,1987,NA,"No","Good","Low",35.46,92.4,6,"No",0,"No"
8592300,2036,2979,3,3,1987,NA,"No","Good","High",3.33,36.3,8,"No",2,"No"
3651000,767,2852,3,2.5,1949,NA,"No","Poor","Low",21.81,89.7,4,"No",2,"No"
2734900,1729,4727,4,2.5,1982,NA,"No","Fair","Medium",18.56,75.3,8,"No",1,"No"
12400400,2498,5798,3,3.5,2019,NA,"No","Good","High",8.43,28,7,"No",0,"No"
3829000,1922,7085,3,2,1944,NA,"No","Poor","Low",38.18,83.5,5,"No",0,"No"
3268200,1196,3335,1,1.5,1938,NA,"No","Poor","Low",20.89,68.8,3,"No",1,"No"
57815400,3515,11018,5,3.5,2023,NA,"No","Good","Premium",2.05,16.6,8,"Yes",3,"No"
7919900,1995,4797,2,2,1977,1983,"Yes","Excellent","Medium",13.76,35.2,6,"No",1,"No"
114952900,3659,9683,4,4.5,2013,NA,"No","Good","Premium",3.68,17.6,8,"Yes",2,"No"
4958800,1705,5145,2,2,2008,NA,"No","Good","Medium",24.29,52.2,8,"No",2,"No"
3030600,1107,3399,2,1.5,2001,NA,"No","Good","Medium",14.14,68,7,"No",0,"No"
48627800,3244,11748,6,4.5,2023,NA,"No","Good","High",7,16.6,9,"No",1,"No"
7846400,1683,4039,3,1.5,2013,2024,"Yes","Excellent","Medium",15.95,48.9,5,"No",2,"No"
49242400,2758,5964,4,3.5,2017,2024,"Yes","Good","Premium",4.42,8,8,"Yes",2,"No"
259550300,3902,10005,4,4.5,2014,2024,"Yes","Good","Premium",3.28,9.7,10,"Yes",3,"No"
16109100,1482,3925,2,2,1955,NA,"No","Fair","Low",39.75,68.5,6,"No",1,"No"
41718400,2705,10152,4,4,2020,2024,"Yes","Excellent","High",7.31,46.9,8,"No",3,"No"
20105700,2352,2940,4,2,1992,2010,"Yes","Excellent","High",11.24,21,7,"No",0,"No"
3571600,1640,3524,2,2,1987,NA,"No","Fair","Low",24.12,100,3,"No",0,"No"
183501300,4374,15404,4,3,2001,NA,"No","Good","Premium",5.11,2.6,9,"Yes",3,"No"
128250400,2095,5167,5,3.5,2007,2024,"Yes","Excellent","Premium",4.09,25.2,9,"Yes",2,"No"
4719600,1635,2055,2,1.5,1983,NA,"No","Good","Medium",9.33,51.5,6,"Yes",3,"No"
18487200,2732,6024,5,4.5,1996,NA,"No","Fair","High",9.52,33,8,"No",2,"No"
13163200,2229,3632,5,4,2005,NA,"No","Good","High",9.44,26,8,"No",0,"No"
1682900,939,2674,2,2.5,1972,NA,"No","Poor","Medium",16.45,37.1,6,"No",2,"No"
3119900,1947,4549,3,3,1962,NA,"No","Fair","Medium",13.8,54.5,7,"No",1,"No"
24259500,2181,6152,5,3.5,1987,1997,"Yes","Good","Medium",20.73,23.2,6,"Yes",2,"No"
42727000,3699,11297,4,3.5,2012,NA,"No","Good","Premium",5.09,21.5,8,"Yes",3,"No"
12579400,1436,5637,4,4,1964,NA,"No","Fair","Low",24.99,80.2,5,"No",1,"No"
47000800,3916,7166,5,4,2014,NA,"No","Fair","Premium",2.13,9.3,10,"Yes",2,"No"
46876500,3147,8302,4,2,2010,NA,"No","Good","Premium",1.89,11.1,10,"Yes",3,"No"
20528900,1784,6172,2,2.5,1942,NA,"No","Fair","Low",29.19,77.3,4,"Yes",4,"No"
10187100,1685,5256,4,4,1996,NA,"No","Good","High",3.2,34.5,9,"No",0,"No"
35336800,3148,8870,5,3.5,2015,NA,"No","Good","High",6.43,25.8,8,"Yes",3,"No"
2428700,1729,5296,3,2.5,1966,NA,"No","Poor","Medium",19.19,57.7,9,"No",1,"No"
3797800,1589,5522,2,3,2004,NA,"No","Good","Medium",16,46.9,6,"No",1,"No"
17246200,2260,4171,4,4,1991,NA,"No","Fair","High",6.03,39.4,9,"No",2,"No"
3431300,1751,6622,3,3,1975,NA,"No","Poor","Medium",11.95,51.9,7,"No",0,"No"
1743600,1193,3254,2,1,1977,NA,"No","Fair","Medium",10.24,55.6,5,"No",2,"No"
10354700,1039,2166,2,1.5,1948,NA,"No","Fair","Low",34.71,69.6,6,"Yes",3,"No"
6345000,1983,4666,2,2,1993,2019,"Yes","Excellent","Medium",18.91,64.8,8,"No",1,"No"
5927200,600,2000,2,2.5,1957,NA,"No","Fair","Low",34.95,86.4,5,"No",0,"No"
5063600,1067,2000,1,2,1998,NA,"No","Good","Low",20.53,56.3,6,"No",1,"No"
2417000,731,2000,3,2.5,1978,NA,"No","Fair","Medium",18.86,66,7,"No",1,"No"
17209600,2373,4237,5,4,2015,2024,"Yes","Excellent","Medium",20.28,32.7,4,"No",2,"No"
43131200,2590,5072,5,3,2017,NA,"No","Good","High",6.87,27.4,9,"Yes",4,"No"
3325100,1096,2000,3,3,1987,NA,"No","Fair","Medium",23.95,59.3,7,"No",2,"No"
4742600,1845,5983,2,2.5,1975,NA,"No","Fair","Low",16.72,63.5,5,"No",1,"No"
7256700,1652,4403,4,3.5,2000,2024,"Yes","Good","Medium",13.21,56.8,4,"No",2,"No"
33801300,3083,9804,5,3.5,2015,2024,"Yes","Excellent","High",5.25,23.7,8,"Yes",3,"No"
30275400,1532,5434,4,2.5,1934,NA,"No","Fair","Low",32.48,72.1,6,"No",0,"Yes"
4645900,916,2000,1,2,1949,NA,"No","Fair","Low",34.33,58.2,4,"No",1,"No"
8198300,1453,2143,2,2.5,1961,NA,"No","Poor","Low",15.31,86.3,4,"Yes",2,"No"
60706400,2992,3720,5,4,2006,2024,"Yes","Excellent","Premium",2.04,12.5,9,"Yes",3,"Yes"
10532000,2219,5734,4,2.5,2009,NA,"No","Good","High",9.72,13.9,8,"No",2,"No"
22306300,2329,7414,5,3.5,2006,NA,"No","Good","High",9.48,29,7,"Yes",3,"No"
7394600,1566,3001,3,2.5,1946,NA,"No","Poor","Low",32.22,78.5,5,"No",2,"No"
4366200,1452,4506,3,2,1933,NA,"No","Fair","Low",25.31,95.5,5,"No",2,"No"
53157500,2943,5633,5,2.5,2001,2017,"Yes","Excellent","High",4.89,40.8,7,"No",3,"No"
6121900,1449,3577,2,2.5,2010,NA,"No","Good","Medium",24.01,32.3,4,"No",2,"No"
20877800,2497,9083,3,3,2022,2024,"Yes","Excellent","High",11.12,43.4,8,"No",0,"No"
137804400,3443,14145,6,4,1999,2022,"Yes","Excellent","High",7.71,22.5,7,"Yes",2,"No"
4177400,1457,2745,3,3,2015,2024,"Yes","Good","Medium",12.59,48.9,6,"No",1,"No"
57380400,2367,3445,5,4.5,2023,NA,"No","Fair","High",10.59,26.4,7,"Yes",3,"No"
6051200,2578,5637,4,3,1979,NA,"No","Poor","Medium",22.77,54,4,"Yes",3,"No"
11319000,1299,2511,4,3.5,1942,NA,"No","Fair","Low",24.62,81.8,3,"No",1,"No"
1610600,1597,3772,2,3,1969,NA,"No","Poor","Medium",10.58,57.6,7,"No",0,"No"
5311400,1131,2203,2,2.5,1960,NA,"No","Poor","Low",34.71,95.8,5,"No",0,"No"
4364900,725,2000,3,2.5,2008,NA,"No","Good","Medium",18.16,58.5,9,"No",0,"No"
410744200,3266,8111,6,5,2020,NA,"No","Good","Premium",2.64,18.3,9,"Yes",3,"Yes"
11857500,1323,2000,2,1,2014,2024,"Yes","Excellent","Medium",13.46,53.6,6,"Yes",3,"No"
30343600,2403,2356,5,3.5,2012,NA,"No","Good","Medium",13.12,57,7,"Yes",4,"No"
17883100,924,2625,3,2.5,1965,NA,"No","Fair","Low",37.9,84.7,7,"Yes",2,"No"
270052200,3710,8151,5,5,2021,NA,"No","Good","Premium",4.05,3.4,9,"Yes",3,"Yes"
30127500,2516,4028,3,2.5,2016,NA,"No","Good","Premium",1.54,5.9,9,"Yes",2,"No"
8426000,2536,8768,4,4,2003,NA,"No","Good","Medium",24.73,40.7,5,"No",2,"No"
1279600,1115,3283,1,1,1969,NA,"No","Poor","Medium",22.25,60.5,8,"No",0,"No"
63409900,2094,6649,4,3,2006,2024,"Yes","Excellent","High",11.38,32.7,7,"Yes",4,"No"
7051100,2578,7586,4,2.5,1962,NA,"No","Fair","Medium",18.7,80.4,6,"Yes",2,"No"
33640200,1637,2602,2,2,1989,NA,"No","Fair","Low",38.25,59.4,7,"Yes",3,"No"
189609600,1723,2927,3,3,1996,NA,"No","Fair","Low",26.35,59.4,5,"Yes",4,"No"
28335700,2490,2849,5,4,2011,2024,"Yes","Good","High",6.35,41.6,8,"No",2,"No"
38402100,2483,6529,4,3,2013,2024,"Yes","Excellent","High",10.72,20.2,8,"No",0,"No"
4972300,1068,2889,3,2.5,1952,NA,"No","Fair","Low",21.63,83.1,7,"No",0,"No"
16486900,816,2435,1,1.5,1998,2017,"Yes","Good","Low",35.14,50.7,5,"No",1,"No"
15029100,1905,4461,3,3.5,2001,NA,"No","Fair","High",7.74,25.7,7,"No",2,"No"
4236000,2783,8213,3,2,1984,NA,"No","Fair","High",8.4,35.9,9,"No",1,"No"
4403200,978,2127,2,2.5,1975,NA,"No","Fair","Low",25.19,66.7,4,"No",1,"No"
18407200,2580,6560,3,3.5,2018,NA,"No","Good","High",7.14,42.1,8,"Yes",4,"No"
14525300,2505,4806,5,3,1983,NA,"No","Good","High",9.28,24.4,9,"Yes",3,"No"
5495600,1696,4294,3,1.5,1993,NA,"No","Good","Medium",22.86,35.7,6,"No",1,"No"
4047800,875,2000,3,1.5,1932,NA,"No","Poor","Low",36.84,72.6,6,"No",1,"No"
450609000,4682,11745,4,3.5,2024,2024,"Yes","Excellent","Premium",4.79,11.1,8,"Yes",3,"No"
6843800,600,2000,2,2.5,1946,NA,"No","Fair","Low",38.96,56.4,6,"No",1,"No"
24380500,2404,5049,4,2.5,2003,NA,"No","Fair","Medium",21.09,47.6,7,"Yes",3,"No"
68883100,1265,2000,4,3,1991,1998,"Yes","Good","Low",32.32,64.4,6,"No",1,"No"
17559900,1434,2259,4,3.5,1934,NA,"No","Fair","Low",34.77,54,5,"No",2,"No"
25996600,3256,8550,4,3.5,2020,NA,"No","Good","High",7.08,41.1,8,"Yes",2,"No"
19076700,2157,5171,3,2,2008,2024,"Yes","Excellent","Medium",23.64,51.6,7,"Yes",3,"No"
2469400,1724,3150,2,2,1990,NA,"No","Fair","Medium",18.66,47.3,6,"No",0,"No"
2380500,1568,3900,2,3,1960,NA,"No","Poor","Medium",11.37,47.5,7,"No",2,"No"
21836800,2588,7256,5,4,2020,2024,"Yes","Excellent","High",8.92,15.9,10,"No",1,"No"
4367700,600,2000,1,1.5,1948,NA,"No","Fair","Low",28.32,81.3,3,"No",2,"No"
3759900,1932,4935,4,3,1981,NA,"No","Good","Medium",10.09,58.4,8,"No",0,"No"
38972100,3327,10394,6,4.5,2006,NA,"No","Good","High",5.53,26.5,8,"Yes",4,"No"
7583700,1059,2000,2,1,2001,2017,"Yes","Excellent","Medium",14.43,62.8,6,"No",1,"Yes"
142437200,3006,8331,5,5,2018,2024,"Yes","Good","Premium",2.68,9.3,10,"Yes",4,"No"
11518600,1267,3281,4,3,1957,NA,"No","Fair","Low",39.76,48.8,3,"No",2,"No"
16211500,1490,3887,3,3.5,1985,NA,"No","Fair","Low",22.53,100,5,"No",1,"No"
2894000,1828,2130,4,2.5,1965,NA,"No","Fair","Medium",9.28,34,6,"No",1,"No"
4574100,1654,3419,2,1.5,1994,NA,"No","Fair","High",8.77,35.6,8,"No",1,"No"
11827300,1126,2000,2,3,1994,NA,"No","Fair","Low",35.53,91.7,5,"No",2,"No"
2725400,1501,4287,2,2,2004,NA,"No","Good","Medium",18.72,68.6,6,"No",1,"No"
29136200,2072,5320,5,4,2002,2010,"Yes","Excellent","Medium",10.14,60.6,7,"Yes",4,"No"
4662900,2114,5164,5,3,1989,NA,"No","Fair","Medium",16.88,45,7,"No",0,"No"
16285600,905,3462,3,3.5,1936,NA,"No","Fair","Low",30.95,77.6,7,"No",2,"No"
54458300,3328,11837,6,4,2008,NA,"No","Good","High",8.22,39.6,6,"Yes",2,"No"
10311000,1488,4110,3,2,1983,NA,"No","Good","Medium",18.24,36.9,8,"Yes",3,"No"
4967300,1714,2886,2,2,1970,1994,"Yes","Excellent","Medium",16.31,51.1,6,"No",0,"No"
41098000,2690,4537,5,4,2002,NA,"No","Good","High",10.37,13.1,9,"Yes",3,"No"
2085400,2137,4103,3,2.5,1960,NA,"No","Poor","Medium",12.39,42.2,7,"No",2,"No"
305331000,3675,9656,6,4.5,2007,2017,"Yes","Good","Premium",1.23,12.5,8,"Yes",3,"No"
4667000,1775,3707,3,3,1963,NA,"No","Fair","Medium",22.82,9.6,6,"No",1,"No"
